C	679395d0-586e-4e30-a753-80fa6b514c05	9606	2172	0:131 5866:2 0:68 5866:3 0:234 9606:1 0:461 9606:5 0:242 9606:3 0:417 9606:4 0:567	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
C	72db4691-2abb-4f32-94e3-9ff9fabe47a3	634498	2666	0:148 131567:5 0:194 131567:2 0:236 131567:2 0:58 131567:3 0:9 131567:5 0:54 131567:5 0:8 131567:5 0:15 131567:2 0:9 131567:7 0:69 5866:1 0:45 131567:3 0:115 131567:1 0:85 5866:2 0:180 131567:3 0:51 131567:6 0:485 634498:5 0:814	Archaea|Euryarchaeota|Methanobacteria|Methanobacteriales|Methanobacteriaceae|Methanobrevibacter|Methanobrevibacter ruminantium
U	8c61ba8f-d5ec-4848-8e09-df154f4d4155	0	1373	0:1339	||||||
U	14c66c1b-8696-4154-a762-8cc0b10bbe9f	0	1384	0:1350	||||||
U	b0aa079c-8aa6-44b3-a5e9-d653b9ff9e34	0	2630	0:733 9606:5 0:1858	||||||
U	625f5110-26bf-4a4e-8704-89da98482df0	0	3324	0:591 5866:5 0:2694	||||||
U	8f31f470-4eca-467b-905f-b7382f23efd8	0	3538	0:3504	||||||
C	52cd31f8-a5b9-4564-9a1f-e466ac029e6b	9606	3157	0:437 9606:2 0:7 9606:4 0:6 9606:1 0:48 131567:4 0:10 9606:4 0:327 9606:5 0:86 131567:1 0:184 9606:5 0:181 9606:3 2759:4 0:1804	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
C	33f62fe2-5437-4ff0-aa78-80a7ef26f2fd	1491	4541	0:198 1491:5 0:118 1491:2 0:107 1491:4 0:81 1491:1 0:38 1491:3 0:22 1491:4 0:5 1491:5 0:223 1491:3 0:48 1491:4 0:17 1491:1 0:32 1491:1 0:17 1491:8 0:62 1491:4 0:3 1491:5 0:66 1491:2 0:72 1491:5 0:71 1491:1 0:18 1491:5 0:53 1491:5 0:98 1491:3 0:418 1491:5 0:240 1491:5 0:18 1491:5 0:223 1491:5 0:119 1491:2 0:20 1491:2 0:85 1491:4 0:81 1491:1 0:38 1491:1 0:260 1491:3 0:101 1491:1 0:87 1491:4 0:3 1491:5 0:66 1491:2 0:72 1491:5 0:36 1491:4 0:5 1491:5 0:21 1491:1 0:18 1491:5 0:26 1491:3 0:25 1491:5 0:59 1491:3 0:142 1491:5 0:308 1491:5 0:449 1491:5 0:18 1491:5 0:53	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium botulinum
C	97066807-8a1b-457d-97a4-c64b77341930	1491	4537	0:103 1491:5 0:18 1491:5 0:457 1491:5 0:587 1491:5 0:40 1491:5 0:5 1491:4 0:110 1491:2 0:191 1491:1 0:69 1491:3 0:56 1491:6 0:234 1491:1 0:81 1491:4 0:107 1491:2 0:369 1491:5 0:245 1491:5 0:509 1491:5 0:25 1491:3 0:26 1491:5 0:18 1491:1 0:71 1491:5 0:287 1491:5 0:68 1491:3 0:217 1491:5 0:5 1491:4 0:62 1491:1 0:192 1491:2 0:254	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium botulinum
