U	77fa419c-b286-4a68-845a-edf7b9acded5	0	1022	0:988	||||||
U	91dad7fb-1ed2-40b8-9be9-73aa3903320a	0	1167	0:1133	||||||
U	d0f13b88-21f8-4226-bca9-0e5d642a1a88	0	617	0:583	||||||
U	ed25a3d8-7f73-4ecf-987e-0c5deeead47b	0	2448	0:2414	||||||
U	5b766458-2cf8-48e4-b613-2d9015c36a02	0	695	0:661	||||||
U	f3054bb6-729a-4d3a-9605-ac2ec8449ff9	0	764	0:730	||||||
U	ef107121-26f8-4a70-aa8b-71d453ae8ac1	0	1036	0:154 9606:4 0:844	||||||
U	73c5d38b-f2bb-4f6b-a965-e86364310357	0	548	0:514	||||||
U	1393fd4d-af85-40f8-87cb-da502a350fd0	0	407	0:373	||||||
U	1f223fa3-1c61-4a0e-8c5c-f21deefb2fa6	0	684	0:650	||||||
U	28b0261d-7c8d-4ab6-9f8b-e8048c0124af	0	1512	0:1478	||||||
U	958f5f13-71af-423a-b042-3c2144a86fd1	0	778	0:744	||||||
U	0d1c3098-fdc1-4920-ab60-89f1b7abbc2c	0	1959	0:1925	||||||
U	05c2797f-1a25-4ee6-9313-fea6f94e673a	0	2598	0:1427 9606:5 0:1132	||||||
U	38a2ffed-173c-4885-8dac-205a191e034c	0	792	0:758	||||||
U	c0255b9b-9d97-42be-8339-77b40ae0ff0e	0	527	0:493	||||||
U	5a621244-6eb7-4520-9f29-b5647e213195	0	691	0:657	||||||
U	994bc894-b523-459d-8578-e79b16638947	0	474	0:440	||||||
U	11155d32-2c03-4013-83c5-5c3591f10b29	0	1917	0:1857 2963940:3 0:23	||||||
U	990ea3ae-c757-4f4c-a958-042ff098a225	0	1637	0:1603	||||||
U	4b309f39-4a55-4abe-a55b-ff412fcde93d	0	1008	0:974	||||||
U	3ba7c60a-89ef-486f-a7ec-5f7309b13cbb	0	1095	0:1061	||||||
U	0fab26ba-3f75-4098-874f-79006fa99eb5	0	2488	0:2454	||||||
C	7d53f58f-34a6-4f79-817f-5f3665966f47	9606	3278	0:2921 9606:1 0:2 33154:4 0:316	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
U	930cbed3-d91b-42a7-8b7b-7afa2e922bb9	0	421	0:387	||||||
U	52a8f050-e482-4ada-bf7a-52b858076d9a	0	1196	0:1162	||||||
