U	237577bc-8cad-4cf0-a4e3-261700cb24cd	0	1227	0:1193	||||||
U	cef4453c-8d40-4cbf-bd27-4d4378a36b63	0	192	0:158	||||||
U	da0bb48f-2cb5-43cf-9d19-8a48b3a49324	0	249	0:215	||||||
U	5c580b54-5f85-403d-9cd9-ee8bb89493e1	0	230	0:196	||||||
U	a1066f3d-29df-4c67-95de-17e5daf50b34	0	242	0:87 2810407:5 0:116	||||||
U	1b32ce6b-35db-43b9-a9df-06809dc492a3	0	209	0:175	||||||
U	29eebc2e-fbcf-475e-898e-0726549f3916	0	286	0:252	||||||
U	80f3e8dd-85a6-42b9-bc80-27a701427d7d	0	292	0:258	||||||
U	08b9aa96-bc88-41cf-b9b8-2ba739ebcbf3	0	263	0:229	||||||
U	a88e1600-e8ce-4339-8d29-c92cb9dbad35	0	219	0:185	||||||
U	771d401e-f92e-4d8e-9007-18cbb80f32d5	0	232	0:198	||||||
U	a2389c29-eaad-434f-8556-4cda565a05b7	0	214	0:180	||||||
U	aaee0862-1890-4a6d-9a8d-fee5c83d4930	0	384	0:350	||||||
U	f76ce067-3cc9-474c-ac01-fd9520c5b156	0	179	0:145	||||||
C	f098e2e2-f01a-435d-a684-c116debed89a	486999	173	0:75 486999:4 0:60	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica
U	60cf9634-1761-4b37-b3eb-2e9485252c4a	0	5209	0:87 549298:2 0:5086	||||||
U	300823cc-12b4-4b73-b06f-2019c9173d17	0	444	0:410	||||||
U	20eb2162-046c-4979-80dd-7853d74da7a4	0	1097	0:1063	||||||
U	769a4361-13db-46ba-acd7-a80026381ef2	0	349	0:315	||||||
U	93031c7c-c987-457f-8788-1bbf1a6feed5	0	1264	0:78 2810407:5 0:1147	||||||
U	7d94e84b-a58b-4603-abbf-1860e04c56b1	0	193	0:159	||||||
U	3dfd205d-f4cc-4648-bb59-490820c1572b	0	561	0:527	||||||
U	eb4db19b-3ffd-43c6-ba03-c9e8dbe97b2c	0	127	0:93	||||||
U	34730571-7777-45a9-b033-f63150db4b67	0	544	0:58 1:1 0:451	||||||
U	08b27158-eceb-4b5e-8b23-faada4553e40	0	877	0:843	||||||
U	beaafa0d-f8b6-47be-b87b-6bf6d476ed70	0	370	0:336	||||||
U	36732eef-0b0a-41f8-abb1-e0f4bc975df0	0	275	0:241	||||||
U	36279bcf-7bcd-406f-806c-d4c9e9382f88	0	316	0:83 549298:2 0:197	||||||
U	5172f6d3-4229-4d62-a98a-10354cbbe11f	0	224	0:190	||||||
U	509689f0-d9db-4ab5-9690-2c8d8066cb75	0	194	0:160	||||||
U	04a6cdc1-e74c-4871-9cfb-40c66d81e236	0	874	0:840	||||||
U	10f7ad62-c034-4591-98fe-f18cbca88ee7	0	237	0:203	||||||
U	0b1a0392-696d-4b57-bd4f-663c5b5f30f7	0	153	0:119	||||||
C	c86d8c77-af00-41b8-a0ab-ae0495b74e36	131567	550	0:447 927083:5 0:30 9606:5 0:29	unclassified cellular organisms superkingdom|unclassified cellular organisms phylum|unclassified cellular organisms class|unclassified cellular organisms order|unclassified cellular organisms family|unclassified cellular organisms genus|unclassified cellular organisms species
U	f03e4c6c-5aa5-4fc5-826c-13cde1491f1e	0	298	0:264	||||||
U	9a2e00c6-732d-48f2-9a9d-f8aa858e6b9f	0	232	0:198	||||||
C	2e772c36-7133-4db6-833e-a50a3f986662	486999	288	0:74 486999:6 0:174	Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica
U	51996f20-a13d-439e-a233-6f12e9a2ed18	0	388	0:81 409438:1 0:272	||||||
U	1113f70f-a2de-409a-91df-31c65015d245	0	207	0:173	||||||
U	b4fd31cb-366a-492d-b47a-afd5cc818011	0	394	0:360	||||||
U	ffd0bff2-683d-4669-a567-b9828930ce43	0	223	0:189	||||||
U	834860be-a411-4da1-9fde-634bd4451922	0	349	0:81 549298:2 0:232	||||||
U	a1b44777-d2db-4ca7-9365-9156b201fb30	0	523	0:489	||||||
U	54094679-ed31-4dc4-b457-92476d1df48a	0	457	0:423	||||||
U	2cc00b2a-ff1c-4bd6-af06-e97357cafa93	0	195	0:161	||||||
U	a83c698f-e8d4-4ccf-a995-b1aacca59a9c	0	228	0:194	||||||
U	68c89e6d-1a5e-4b29-8a55-466b5a353417	0	230	0:196	||||||
U	fb4a7fd1-a922-407c-9796-0bbbd568bd69	0	316	0:282	||||||
C	5432f440-fb20-427b-99a6-6f2aeee737e9	1491	404	0:245 1491:5 0:20 1491:2 0:87 1491:1 0:10	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium botulinum
U	32a6fe25-d61a-477b-a0a4-1ff7a5e2a89c	0	612	0:578	||||||
U	0f9d4021-fda9-437d-a6d3-2fe12c25467d	0	250	0:216	||||||
U	6b537745-71a2-493b-9bf0-135700868fc6	0	220	0:186	||||||
U	76ca7064-844d-40c8-b20d-69cfb4764722	0	192	0:158	||||||
U	5a0d9cd5-3fe8-485d-a1cc-3e00440f48df	0	230	0:196	||||||
U	224b9678-5ece-48df-b48c-2db35b3ae2ea	0	281	0:247	||||||
U	764c313e-a8bd-4fe4-a5d4-ac4ae0ca679b	0	1994	0:1960	||||||
U	ac71bca2-a072-452b-96ea-d89f745b3874	0	263	0:229	||||||
U	69ebebff-ed66-4457-8eb4-b674992bdca4	0	968	0:934	||||||
U	43e46be1-0153-468e-a1eb-74a9a4325581	0	436	0:402	||||||
U	3cc44c34-ae64-4310-9f6e-d44249a22ab2	0	264	0:230	||||||
U	385898bc-eb87-40e6-a661-1dc96c27810d	0	279	0:245	||||||
U	dabc2115-2b67-44fa-b0c7-2b9e9d377e90	0	291	0:81 409438:1 0:175	||||||
U	267cf87f-c0f1-4321-8fab-df06cfabaffe	0	231	0:197	||||||
U	177234dd-b977-4446-844c-40ad4f7e2816	0	226	0:192	||||||
U	e560f315-4333-48a1-993f-67ea202ec0e0	0	633	0:599	||||||
U	00c01fce-7705-4883-8578-98c4bb2766ee	0	168	0:134	||||||
U	b5935c80-177f-4cf6-9c41-107eec805d47	0	210	0:176	||||||
U	b7e39661-90b6-4f4a-989d-28da92c4c896	0	442	0:408	||||||
C	01d82b0d-a5c8-475a-95a1-662e59963f80	131567	321	0:155 131567:5 0:2 131567:5 0:27 131567:1 0:8 131567:1 0:83	unclassified cellular organisms superkingdom|unclassified cellular organisms phylum|unclassified cellular organisms class|unclassified cellular organisms order|unclassified cellular organisms family|unclassified cellular organisms genus|unclassified cellular organisms species
U	321d01a4-311d-4c78-a7aa-a54cc2115867	0	191	0:157	||||||
U	cbfebcc7-2f87-4633-be4f-9076c7fc247d	0	203	0:169	||||||
U	aff24467-a6e0-4276-b88b-efbbf1947908	0	243	0:209	||||||
U	719dcd1e-c024-452f-9b8f-7e389c98b589	0	504	0:470	||||||
U	f97b28a5-314e-4bee-933c-d0003ea006e1	0	746	0:712	||||||
U	4c5f3d25-8706-4a61-8d3c-9facdec7fe31	0	343	0:309	||||||
U	256206b3-fbbd-4de8-9ba0-49cc5f837e52	0	288	0:254	||||||
U	8285e03f-28a6-42fd-91b1-fe1193c6da46	0	176	0:142	||||||
U	7e452ceb-d967-41d0-9774-f5a43107b966	0	231	0:197	||||||
U	eab281ef-86e9-4fb2-aa45-8dd3a2592468	0	253	0:219	||||||
U	90201fe7-5a7b-4031-b3ea-9ba8b922e93e	0	233	0:121 9606:3 0:75	||||||
U	98229bef-4edc-4881-8afd-ca95c488ca7f	0	272	0:161 5866:2 0:75	||||||
U	dd0af203-6312-4df7-beac-9d96776fe6ec	0	190	0:156	||||||
U	467b2dc5-4f4a-41ab-a793-f801b974215d	0	364	0:330	||||||
U	1f4686cd-c76a-4641-9fff-876a5d34f08c	0	223	0:84 562:1 0:104	||||||
U	623871a2-cd08-43fd-841c-53b5b9759601	0	211	0:177	||||||
U	a1686f57-efc9-42f1-92ec-26fd2267d8e0	0	222	0:188	||||||
U	ccc7400c-d09e-4e6e-9b2e-f75f80c0bbf3	0	271	0:237	||||||
U	b8e0afb3-6770-4aad-9211-1c695fd75f2f	0	201	0:167	||||||
U	89544509-dc8d-49f6-ad36-83884e33554a	0	258	0:81 2810407:5 0:138	||||||
U	f6b5a2e4-a813-483c-b7ba-db7946661e19	0	238	0:204	||||||
U	c5c8e906-11de-49fb-998c-21d28ceb9952	0	254	0:220	||||||
U	a29b2eb1-f576-44c2-b3d8-2e05e93846eb	0	204	0:130 131567:5 0:35	||||||
U	a497d6c2-8cb1-460f-8314-ad4b1c58d41e	0	233	0:199	||||||
U	406093cd-495b-41cc-8288-d3c469945788	0	252	0:218	||||||
U	0e652510-39a3-417d-8f55-b827c07e6be8	0	274	0:240	||||||
U	f3f30dd5-4922-4b61-be52-64191a881779	0	552	0:518	||||||
U	32ffe8c7-414e-4996-abaa-a1dc82c3e848	0	206	0:172	||||||
U	ad0e33fe-66f7-4d5c-b0a8-f7648e146cb1	0	398	0:364	||||||
U	7e5d30bc-0bf1-4457-92b1-d3c53836e61c	0	1189	0:1155	||||||
U	64410a26-dfda-426b-a6f0-ae369d4d3b3f	0	104	0:70	||||||
C	c1a73d77-67a0-40db-aa03-d5a6e1b4ace5	9606	385	0:79 549298:2 0:68 9606:2 0:13 9606:5 0:182	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
U	e49bc951-41d7-4070-8c2d-d3540e881fb9	0	260	0:226	||||||
U	56629f94-50f9-4122-b291-c93b71519845	0	318	0:81 409438:1 0:202	||||||
C	e3863cf5-c6ec-42b5-8c96-f282a41753e5	9606	1103	0:974 9606:4 0:4 9606:1 0:86	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
U	78c4d1b0-2ed2-4a00-a550-5a1a7fecc09a	0	235	0:201	||||||
U	6eb9b6dd-6c89-4732-ab89-ba210f5ea5a7	0	340	0:306	||||||
U	17ed4c7a-acaf-457f-9edc-becdf29c7346	0	876	0:842	||||||
U	d8d2b47e-da1c-42d8-9f98-f23640289e8a	0	299	0:265	||||||
U	fab97abc-b316-4c7a-918c-e44b8dc4e30d	0	348	0:314	||||||
U	f95ebf68-5b97-468f-bd14-db25d1517a1f	0	2520	0:2486	||||||
C	f1bffab0-a7db-4885-a83b-e351e2b9e086	9606	3239	0:77 549298:2 0:855 9606:1 0:18 9606:4 0:2248	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
C	e184c568-8d47-4d75-ae77-855f0e358051	5866	734	0:113 5866:3 0:131 5866:5 0:3 5866:5 0:88 131567:1 0:16 5866:3 0:2 5866:5 0:77 1491:1 0:92 131567:4 0:66 131567:6 0:30 5866:5 0:1 5866:1 0:6 5866:1 0:35	Eukaryota|Apicomplexa|Aconoidasida|Piroplasmida|Babesiidae|Babesia|Babesia bigemina
U	523c727a-5a53-4239-9b68-4bb1dcca7ce8	0	189	0:155	||||||
U	7956afff-740d-4f98-89f9-97ccd5f3c553	0	959	0:925	||||||
U	478b9f20-13f7-4965-996a-9294bd3b8998	0	170	0:136	||||||
U	d7d7a4f8-9f64-4f62-b66e-775cf73117b2	0	145	0:111	||||||
U	c4f4ad14-e28d-4f77-94f8-3e8d0944f749	0	295	0:261	||||||
U	57c5a82c-3975-4234-82c3-bdbc320ed147	0	251	0:217	||||||
U	847848ea-f8c8-4f6c-b243-8b6fa25e3007	0	185	0:151	||||||
U	18dcc2df-fe8b-4e8a-8982-c927989d89af	0	218	0:184	||||||
U	954d2d00-92b2-442d-88a3-dde597c39d0f	0	320	0:81 2810407:5 0:200	||||||
U	c4331f91-5a2a-41fe-8b14-60f41bccab3a	0	1002	0:968	||||||
U	ca9174c5-b90b-40dc-a64b-3fbaadb56cf3	0	540	0:506	||||||
U	97b1bb8a-3c22-461c-bb5e-bd789d86ae93	0	1531	0:1497	||||||
C	80548b7d-f10e-48c3-b1e0-9af323c322d4	1491	656	0:159 1491:1 0:6 1491:1 0:77 1491:5 0:13 1491:1 0:57 1491:2 0:300	Bacteria|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium botulinum
U	f21389ca-bc67-49c5-835f-e3e7326fb3a4	0	281	0:247	||||||
