U	096a9fc5-d1d8-43d1-8b67-7d76e7dc187d	0	2772	0:2738	||||||
U	c66cf2b9-01a9-48ed-b605-8d82fba12b3c	0	1951	0:579 9606:2 0:1336	||||||
U	308281d2-a3fb-4fa4-9c52-5b4e37b66e28	0	2656	0:2622	||||||
U	4ccf7943-056f-4a07-8092-ded9afb351a1	0	3053	0:1248 9606:2 0:1769	||||||
C	60c829e4-90d2-436b-ad02-f6d56ca32082	1648923	3644	0:133 1386:5 0:8 1386:2 0:57 1386:1 0:33 1386:5 0:105 1386:6 0:72 1386:2 0:11 1386:2 0:62 1386:1 0:44 1386:5 0:121 1386:1 0:58 1386:3 0:54 1386:5 0:28 1386:5 0:34 1386:2 0:80 1386:5 0:23 1386:5 0:132 1386:5 0:89 1386:4 0:3 1386:5 0:91 1386:1 0:7 1386:4 0:50 1386:5 0:39 1386:2 0:32 1386:2 0:54 1386:3 0:15 1386:5 0:45 1386:5 0:5 1386:4 0:5 1386:5 0:3 1386:2 0:7 1386:2 0:5 1386:5 0:3 1386:3 0:6 1386:5 0:31 1386:3 0:35 1386:1 0:14 1386:5 0:27 1648923:2 0:78 1386:1 0:37 1386:5 0:121 1648923:5 0:15 1386:2 0:58 1386:5 0:1 1648923:1 0:6 1648923:3 0:7 1386:5 0:96 1386:5 0:45 1386:2 0:89 1648923:1 0:61 1386:5 0:12 1386:2 0:11 1386:4 0:63 1386:1 0:49 1386:2 0:69 1386:3 0:30 1386:8 0:16 1386:5 0:13 1648923:1 0:4 1648923:1 0:5 1386:2 0:87 1648923:5 0:115 1648923:5 0:6 1386:5 0:118 1648923:5 0:12 1386:3 0:45 1648923:1 0:14 1648923:2 0:6 1648923:1 0:22 1386:2 0:88 1386:5 0:2 1386:3 0:5 1386:3 0:28 1386:3 0:37 1386:2 0:86 1386:4 0:31 1386:1 0:16 1386:5 0:23 1386:5 0:40 1648923:5 0:55	Bacteria|Bacillota|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus paralicheniformis
C	c400440b-8646-4672-be28-592be7541899	1648923	2084	0:169 1386:2 0:19 1386:5 0:23 1386:2 0:6 1386:2 0:8 1386:5 0:6 186817:1 1386:2 0:48 1648923:3 0:65 1386:5 0:39 1386:5 0:1 1648923:3 0:45 1386:5 0:23 1648923:3 0:36 1386:5 0:8 1648923:1 0:78 1648923:1 0:55 1648923:3 0:10 1386:5 0:12 1386:2 0:104 1648923:5 0:86 1648923:1 0:196 1386:3 0:32 1648923:5 0:9 1386:4 0:217 1386:2 0:168 1386:5 0:39 1386:4 0:27 1648923:3 0:41 1648923:2 0:50 1648923:5 0:191 1648923:4 0:24 1386:2 0:10 1648923:5 0:13 1386:8 0:74	Bacteria|Bacillota|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus paralicheniformis
U	590c4fac-3ee9-41cb-9729-b0c86e3063c3	0	1824	0:266 1071378:5 0:1519	||||||
C	245a120b-029b-4267-80ed-f8039ce7208d	9606	3429	0:114 9606:3 0:11 9606:5 0:18 9606:1 0:18 9606:1 0:92 9606:3 0:37 9606:8 0:46 9606:2 0:52 9606:5 0:3 9606:1 0:3 9606:5 0:60 9606:5 0:4 9606:5 0:19 9606:2 0:16 9606:1 0:26 9606:5 0:17 9606:4 0:2 9606:3 0:75 9606:5 0:19 9606:3 0:5 9606:5 0:70 9606:1 0:23 9606:3 0:29 9606:3 0:85 9606:2 0:112 9606:4 0:19 9606:5 0:57 9606:1 0:9 9606:5 0:78 9606:4 0:1 9606:10 0:3 9606:1 0:22 9606:5 0:60 9606:5 0:6 9606:2 0:36 9606:2 0:116 9606:5 0:4 9606:5 0:8 9606:1 0:100 9606:4 0:8 9606:5 0:35 9606:3 0:120 9606:2 0:41 9606:1 0:8 9606:1 0:22 9606:4 0:14 9606:3 0:5 9606:2 0:48 9606:5 0:23 9606:1 0:25 9606:5 0:4 9606:5 0:40 9606:1 0:6 9606:3 0:21 9606:2 0:17 9606:1 0:22 9606:4 0:24 9606:1 0:24 9606:2 0:5 9606:1 0:23 9606:2 0:113 9606:5 0:14 9606:2 0:8 9606:7 0:82 9606:1 0:112 9606:1 0:8 9606:5 0:31 9606:1 0:9 9606:5 0:18 9606:5 0:20 9606:7 0:12 9606:2 0:19 9606:4 0:10 9606:3 0:110 9606:5 0:44 9606:1 0:49 9606:1 0:25 9606:3 0:36 9606:5 0:4 9606:5 0:37 9606:1 0:7 9606:1 0:6 9606:2 0:5 9606:9 0:7 9606:5 0:2 9606:5 0:29 9606:9 0:162 9606:5 0:18 9606:5 0:84	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
C	1d7dc960-6097-4be3-90f7-4664e7adc3b7	9606	3315	0:147 9606:2 0:9 9606:2 0:37 9606:1 0:186 9606:5 0:3 9606:5 0:84 9606:1 0:81 9606:5 0:17 9606:5 0:22 9606:4 0:55 9606:3 0:151 9606:3 0:74 9606:1 0:4 9606:3 0:60 9606:5 0:25 9606:3 0:71 9606:6 0:12 9606:1 0:46 9606:5 0:121 9606:5 0:81 9606:1 0:4 9606:3 0:5 9606:5 0:56 9606:1 0:2 9606:5 0:163 9606:1 0:45 9606:5 0:86 9606:6 0:23 9606:6 0:86 9606:5 0:60 9606:5 0:63 9606:5 0:36 9606:3 0:146 9606:2 0:7 9606:3 0:163 9606:2 0:60 9606:3 0:63 9606:2 0:55 9606:2 0:120 9606:4 0:11 9606:1 0:14 9606:5 0:60 9606:5 0:179 9606:5 0:38 9606:5 0:127 9606:5 0:2 9606:5 0:65 9606:5 0:28 9606:3 0:55	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo|Homo sapiens
U	aebcb4b4-21c7-4c5d-a72b-4db2ded1450f	0	1215	0:1181	||||||
